time,r,g,b,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:4,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
27-5-2024 8:36:5,66,61,24,
