time,0,1,2,3,4,5,6,7,
1-6-2024 12:22:2,64.022919,68.415089,69.344519,59.080968,63.927301,61.592123,67.442585,71.589179,
1-6-2024 12:22:2,68.452501,72.438990,64.265490,66.451489,66.671879,66.250423,64.006689,77.231200,
1-6-2024 12:22:2,67.180714,69.616735,66.765961,64.637552,72.430084,66.470697,64.742952,68.645642,
1-6-2024 12:22:2,63.522670,64.570873,61.077720,60.069605,61.886449,62.508020,74.523460,63.324821,
1-6-2024 12:22:2,67.607894,68.732202,67.784453,67.071266,71.071383,65.530020,62.955519,58.481293,
1-6-2024 12:22:2,70.434181,65.553804,63.062405,67.325654,68.546501,71.489764,69.516515,67.824379,
1-6-2024 12:22:2,70.226437,70.136763,67.460923,69.660365,68.375139,67.485365,64.934705,70.571539,
1-6-2024 12:22:2,66.311933,73.018011,65.357248,64.561337,74.971571,64.088750,64.868040,68.508315,
1-6-2024 12:22:2,68.917447,67.259112,62.680537,60.963632,67.358924,67.306117,65.761181,63.077267,
1-6-2024 12:22:2,69.094138,66.972883,64.871939,67.811878,62.101385,65.640947,67.911536,66.646217,
1-6-2024 12:22:2,59.923005,67.663140,63.445862,61.458154,69.480629,66.486963,66.544612,66.033969,
1-6-2024 12:22:2,70.771156,64.738783,70.192013,71.951347,65.154654,70.752379,60.979161,67.199383,
1-6-2024 12:22:2,66.611298,69.923818,67.403350,68.424509,71.913982,67.587352,71.461816,68.664039,
1-6-2024 12:22:3,71.387014,66.635580,67.678894,71.476565,65.134157,63.490717,64.196987,66.700898,
1-6-2024 12:22:3,69.345816,68.452411,64.743515,74.652224,65.640329,64.758248,66.707164,66.200559,
1-6-2024 12:22:3,66.082636,65.305777,67.190206,68.112257,68.348994,67.249630,65.501698,64.967302,
1-6-2024 12:22:3,63.088743,66.185413,67.486868,67.600948,71.463606,67.345834,66.795106,68.426958,
1-6-2024 12:22:3,63.101375,64.949782,67.231064,67.964920,70.961712,69.401356,72.228871,72.432854,
1-6-2024 12:22:3,68.089765,67.879948,67.754147,69.273200,66.567140,67.039402,69.903742,62.199898,
1-6-2024 12:22:3,66.794022,68.495659,65.455154,67.113561,62.223034,65.562101,68.093208,73.591117,
1-6-2024 12:22:3,67.578348,67.173022,69.722154,66.905513,70.776602,72.261151,65.253315,67.801841,
1-6-2024 12:22:3,70.026209,65.198015,62.144385,68.379410,63.379922,63.799155,66.167764,68.752744,
1-6-2024 12:22:3,66.135414,67.814758,68.988313,71.529598,66.331770,65.617203,66.949140,66.683957,
1-6-2024 12:22:3,62.887708,69.780556,62.776135,69.472586,63.097425,65.931212,67.561400,71.892864,
1-6-2024 12:22:3,65.335334,69.364384,64.381484,69.307027,72.261731,70.940541,71.096145,70.430869,
1-6-2024 12:22:3,66.389185,70.400241,67.868740,61.895822,65.970410,71.765935,72.621483,63.832370,
1-6-2024 12:22:3,65.788363,64.983283,69.531038,71.251683,69.232206,64.717303,73.027518,66.226379,
1-6-2024 12:22:3,71.465477,63.659123,64.428566,68.660316,70.284213,62.566593,68.170857,71.021219,
1-6-2024 12:22:4,63.798907,71.593881,64.429682,67.516277,65.317285,64.795553,70.159221,68.546855,
1-6-2024 12:22:4,68.607430,68.323542,68.026626,71.239533,70.388499,68.555985,67.346914,68.799906,
1-6-2024 12:22:4,61.439437,66.375738,67.815458,67.938838,71.526978,72.418487,66.289702,63.687440,
1-6-2024 12:22:4,68.619120,69.358553,66.021364,67.283396,67.010014,70.354445,63.583170,68.830442,
1-6-2024 12:22:4,67.767496,64.815118,71.167814,66.652321,70.199453,65.675760,70.957731,63.761248,
1-6-2024 12:22:4,68.376455,67.023589,66.045602,62.632347,65.639092,67.118300,65.510225,76.973531,
1-6-2024 12:22:4,66.685447,74.646648,72.686891,70.318640,66.561920,65.270463,62.329784,64.851834,
1-6-2024 12:22:4,77.026209,62.798046,64.222236,67.057624,72.352839,61.850468,67.069019,64.674030,
1-6-2024 12:22:4,91.876822,62.151313,65.662366,68.923715,73.717204,71.426011,70.053353,81.981032,
1-6-2024 12:22:4,102.280133,70.279078,64.320456,65.842918,69.433811,71.624462,70.026898,92.122671,
1-6-2024 12:22:4,116.192867,66.953274,69.992117,73.041917,65.680931,62.951924,67.973957,112.737919,
1-6-2024 12:22:4,124.703781,68.565087,65.358247,70.125831,68.720439,67.960426,69.257288,126.224374,
1-6-2024 12:22:4,144.684999,64.285207,66.698843,72.057517,69.645579,62.770392,63.853789,141.200633,
1-6-2024 12:22:4,165.975879,88.792927,70.607558,64.751417,71.318773,69.581177,66.550719,163.148642,
1-6-2024 12:22:4,216.700366,106.088451,70.468950,67.261948,67.484521,68.036573,93.682353,204.148964,
1-6-2024 12:22:5,283.755161,123.502162,64.745455,69.709729,64.014237,67.052225,109.113933,267.857351,
1-6-2024 12:22:5,353.430661,141.993124,60.544358,63.324917,68.263859,65.229414,136.986481,349.782710,
1-6-2024 12:22:5,565.528769,199.841147,66.877008,68.636971,60.463653,70.577646,151.578723,495.059398,
1-6-2024 12:22:5,1316.667148,270.994870,65.111045,71.571457,65.447757,64.174410,216.733633,1176.888030,
1-6-2024 12:22:5,1535.743854,280.774755,65.822840,67.911165,66.123618,65.981914,229.007049,1415.303171,
1-6-2024 12:22:5,1559.211456,283.481701,70.770610,70.085562,69.092779,64.576488,226.643009,1415.432559,
1-6-2024 12:22:5,1572.434981,283.059364,68.185805,64.533048,71.752243,68.903814,224.243798,1426.786530,
1-6-2024 12:22:5,1591.458041,275.159384,68.976110,66.936929,71.069429,68.323504,235.081130,1440.290367,
1-6-2024 12:22:5,1569.610974,283.275072,66.376537,65.369982,65.618025,63.052086,236.041628,1416.004536,
1-6-2024 12:22:5,1574.373309,290.139080,67.728995,72.670880,66.817197,70.070301,240.816345,1445.721203,
1-6-2024 12:22:5,1556.652372,299.262924,68.011577,69.845790,65.998870,61.410928,230.436234,1405.769150,
1-6-2024 12:22:5,1545.541998,275.901542,68.013988,62.125919,68.325900,58.492113,240.192632,1421.891396,
1-6-2024 12:22:5,1552.374105,283.706137,64.688998,65.749505,62.748787,69.988962,240.875517,1435.125716,
1-6-2024 12:22:5,1544.551877,287.492890,64.301967,66.181529,69.551691,68.318307,237.132975,1426.848379,
1-6-2024 12:22:5,1547.408128,287.558244,67.114571,72.198750,70.384662,66.122653,236.554914,1432.501653,
1-6-2024 12:22:6,1577.646168,281.754181,66.505623,69.358092,64.877639,62.435392,228.692826,1413.442983,
1-6-2024 12:22:6,1587.029067,279.724717,69.792440,69.932257,63.755998,71.237809,234.522456,1384.672887,
